,lat,long,date,fire_bool
225691,44.546,-121.601,2014-07-17,t
225692,44.547,-121.613,2014-07-17,t
225693,44.547,-121.613,2014-07-17,t
225705,44.56,-121.616,2014-07-17,f
225706,44.56,-121.616,2014-07-17,f
225707,44.56,-121.616,2014-07-17,f
225713,44.572,-121.571,2014-07-17,f
225719,44.574,-121.553,2014-07-17,f
225763,44.629,-121.7,2014-07-17,f
225764,44.629,-121.7,2014-07-17,f
225776,44.634,-121.682,2014-07-17,t
225777,44.634,-121.682,2014-07-17,t
225778,44.634,-121.682,2014-07-17,t
225783,44.637,-121.719,2014-07-17,t
225784,44.637,-121.719,2014-07-17,t
225807,44.649,-121.712,2014-07-17,t
225808,44.649,-121.712,2014-07-17,t
225809,44.649,-121.712,2014-07-17,t
225834,44.696,-117.71,2014-07-17,f
225835,44.696,-117.71,2014-07-17,f
225853,44.723,-120.598,2014-07-17,f
225854,44.723,-120.598,2014-07-17,f
225855,44.726,-120.561,2014-07-17,f
225856,44.726,-120.561,2014-07-17,f
225857,44.726,-117.712,2014-07-17,t
225861,44.729,-120.611,2014-07-17,f
225863,44.732,-117.732,2014-07-17,t
225864,44.732,-117.732,2014-07-17,t
225866,44.733,-120.581,2014-07-17,f
225867,44.733,-120.581,2014-07-17,f
225868,44.733,-120.581,2014-07-17,f
225869,44.737,-120.589,2014-07-17,f
225870,44.737,-120.589,2014-07-17,f
225878,44.747,-120.608,2014-07-17,f
225879,44.747,-120.608,2014-07-17,f
225880,44.747,-117.743,2014-07-17,f
225881,44.749,-120.59,2014-07-17,f
225882,44.749,-120.59,2014-07-17,f
225922,44.806,-120.268,2014-07-17,f
225926,44.825,-120.327,2014-07-17,f
225934,44.864,-120.898,2014-07-17,f
225935,44.864,-120.898,2014-07-17,f
225936,44.864,-120.898,2014-07-17,f
226006,44.923,-121.725,2014-07-17,f
226007,44.923,-121.725,2014-07-17,f
226015,44.929,-121.736,2014-07-17,f
226018,44.933,-119.552,2014-07-17,t
226019,44.933,-119.552,2014-07-17,t
226023,44.935,-119.53,2014-07-17,t
226024,44.935,-119.53,2014-07-17,t
226035,44.944,-119.561,2014-07-17,t
226036,44.944,-119.561,2014-07-17,t
226042,44.947,-120.515,2014-07-17,f
226043,44.947,-120.515,2014-07-17,f
226047,44.948,-121.176,2014-07-17,f
226051,44.949,-119.547,2014-07-17,t
226052,44.949,-119.547,2014-07-17,t
226053,44.949,-119.547,2014-07-17,t
226054,44.958,-120.528,2014-07-17,f
226055,44.958,-120.528,2014-07-17,f
226056,44.96,-120.579,2014-07-17,f
226057,44.96,-120.579,2014-07-17,f
226058,44.96,-120.579,2014-07-17,f
226061,44.966,-121.188,2014-07-17,t
226062,44.966,-121.188,2014-07-17,t
226063,44.966,-121.188,2014-07-17,t
226064,44.971,-120.567,2014-07-17,f
226065,44.971,-120.567,2014-07-17,f
226066,44.971,-120.567,2014-07-17,f
226067,44.976,-120.571,2014-07-17,f
226068,44.976,-120.571,2014-07-17,f
226071,44.977,-121.177,2014-07-17,t
226072,44.977,-121.177,2014-07-17,t
226073,44.977,-121.177,2014-07-17,t
226077,44.98,-121.151,2014-07-17,f
226078,44.98,-121.151,2014-07-17,f
226079,44.98,-121.151,2014-07-17,f
226080,44.986,-120.574,2014-07-17,f
226081,44.988,-120.555,2014-07-17,f
226082,44.988,-120.555,2014-07-17,f
226097,44.999,-120.596,2014-07-17,f
226102,45.011,-121.156,2014-07-17,f
226140,45.057,-121.172,2014-07-17,f
226141,45.057,-121.172,2014-07-17,f
226142,45.057,-121.141,2014-07-17,f
226143,45.057,-121.141,2014-07-17,f
226144,45.057,-121.141,2014-07-17,f
226152,45.064,-121.125,2014-07-17,f
226153,45.064,-121.125,2014-07-17,f
226154,45.064,-121.125,2014-07-17,f
226160,45.073,-121.119,2014-07-17,f
226161,45.081,-121.126,2014-07-17,f
226171,45.125,-121.721,2014-07-17,f
226172,45.125,-121.721,2014-07-17,f
226337,45.326,-120.612,2014-07-17,f
227892,47.658,-120.812,2014-07-17,f
227893,47.658,-120.812,2014-07-17,f
227894,47.658,-120.707,2014-07-17,f
227895,47.66,-120.77,2014-07-17,t
227911,47.663,-120.729,2014-07-17,f
227926,47.67,-120.78,2014-07-17,t
227927,47.67,-120.78,2014-07-17,t
227928,47.67,-120.78,2014-07-17,t
227984,47.69,-120.782,2014-07-17,t
227985,47.69,-120.782,2014-07-17,t
227986,47.69,-120.782,2014-07-17,t
227999,47.694,-120.808,2014-07-17,t
228000,47.694,-120.808,2014-07-17,t
228001,47.694,-120.808,2014-07-17,t
228002,47.694,-120.751,2014-07-17,t
228003,47.694,-120.751,2014-07-17,t
228004,47.694,-120.751,2014-07-17,t
228012,47.697,-120.799,2014-07-17,t
228016,47.701,-120.765,2014-07-17,t
228017,47.701,-120.765,2014-07-17,t
228018,47.701,-120.765,2014-07-17,t
228020,47.703,-120.748,2014-07-17,f
228021,47.703,-120.748,2014-07-17,f
228022,47.703,-120.748,2014-07-17,f
228031,47.709,-120.788,2014-07-17,t
228032,47.709,-120.788,2014-07-17,t
228033,47.709,-120.788,2014-07-17,t
228038,47.711,-120.801,2014-07-17,t
228039,47.711,-120.801,2014-07-17,t
228045,47.716,-120.8,2014-07-17,t
228046,47.716,-120.8,2014-07-17,t
228047,47.716,-120.8,2014-07-17,t
228051,47.72,-120.807,2014-07-17,f
228052,47.72,-120.807,2014-07-17,f
228053,47.72,-120.807,2014-07-17,f
228280,48.029,-120.588,2014-07-17,f
228323,48.038,-120.614,2014-07-17,f
228464,48.139,-119.909,2014-07-17,f
228467,48.141,-119.99,2014-07-17,f
228469,48.143,-120.03,2014-07-17,f
228470,48.143,-120.03,2014-07-17,f
228471,48.143,-119.913,2014-07-17,f
228479,48.145,-120.007,2014-07-17,f
228480,48.145,-120.007,2014-07-17,f
228485,48.147,-120.001,2014-07-17,t
228486,48.147,-120.001,2014-07-17,t
228487,48.147,-119.986,2014-07-17,t
228488,48.147,-119.986,2014-07-17,t
228489,48.147,-119.964,2014-07-17,f
228490,48.147,-119.964,2014-07-17,f
228491,48.147,-119.964,2014-07-17,f
228504,48.151,-119.957,2014-07-17,t
228505,48.151,-119.957,2014-07-17,t
228508,48.153,-120.07,2014-07-17,f
228509,48.153,-120.07,2014-07-17,f
228510,48.153,-120.055,2014-07-17,f
228525,48.16,-119.982,2014-07-17,t
228526,48.16,-119.982,2014-07-17,t
228533,48.163,-119.923,2014-07-17,f
228536,48.164,-120.015,2014-07-17,t
228537,48.164,-120.015,2014-07-17,t
228538,48.164,-120.015,2014-07-17,t
228539,48.164,-119.958,2014-07-17,t
228540,48.164,-119.958,2014-07-17,t
228541,48.165,-119.958,2014-07-17,t
228543,48.167,-119.972,2014-07-17,t
228544,48.167,-119.972,2014-07-17,t
228545,48.167,-119.972,2014-07-17,t
228549,48.171,-119.999,2014-07-17,t
228550,48.171,-119.999,2014-07-17,t
228551,48.171,-119.999,2014-07-17,t
228553,48.175,-119.981,2014-07-17,t
228554,48.175,-119.981,2014-07-17,t
228555,48.175,-119.981,2014-07-17,t
228556,48.176,-120.032,2014-07-17,t
228557,48.176,-120.032,2014-07-17,t
228558,48.176,-119.987,2014-07-17,t
228559,48.176,-119.987,2014-07-17,t
228560,48.176,-119.987,2014-07-17,t
228561,48.176,-119.973,2014-07-17,t
228562,48.176,-119.973,2014-07-17,t
228566,48.178,-119.982,2014-07-17,t
228567,48.178,-119.982,2014-07-17,t
228568,48.178,-119.982,2014-07-17,t
228579,48.182,-120.13,2014-07-17,f
228580,48.182,-120.13,2014-07-17,f
228582,48.184,-120.079,2014-07-17,t
228583,48.184,-120.079,2014-07-17,t
228584,48.184,-120.079,2014-07-17,t
228592,48.194,-120.009,2014-07-17,f
228593,48.194,-119.962,2014-07-17,f
228608,48.199,-120.116,2014-07-17,f
228609,48.199,-120.116,2014-07-17,f
228610,48.199,-120.116,2014-07-17,f
228626,48.203,-120.012,2014-07-17,f
228627,48.203,-120.012,2014-07-17,f
228628,48.203,-120.012,2014-07-17,f
228652,48.209,-120.144,2014-07-17,t
228653,48.209,-120.144,2014-07-17,t
228654,48.209,-120.144,2014-07-17,t
228661,48.214,-120.163,2014-07-17,t
228662,48.214,-120.163,2014-07-17,t
228739,48.23,-120.155,2014-07-17,t
228749,48.233,-120.148,2014-07-17,t
228750,48.233,-120.148,2014-07-17,t
228751,48.233,-120.148,2014-07-17,t
228762,48.236,-120.167,2014-07-17,t
228763,48.236,-120.167,2014-07-17,t
229032,48.356,-120.634,2014-07-17,f
229033,48.356,-120.626,2014-07-17,f
229034,48.356,-120.626,2014-07-17,f
229043,48.36,-120.606,2014-07-17,f
229044,48.36,-120.606,2014-07-17,f
229045,48.36,-120.606,2014-07-17,f
229066,48.388,-119.955,2014-07-17,f
229067,48.388,-119.955,2014-07-17,f
229076,48.408,-120.005,2014-07-17,t
229077,48.408,-120.005,2014-07-17,t
229078,48.409,-120.037,2014-07-17,t
229079,48.409,-120.037,2014-07-17,t
229080,48.409,-120.037,2014-07-17,t
229081,48.409,-119.985,2014-07-17,t
229082,48.41,-120.077,2014-07-17,f
229083,48.41,-120.077,2014-07-17,f
229110,48.425,-120.077,2014-07-17,t
229123,48.436,-120.085,2014-07-17,t
229124,48.436,-120.085,2014-07-17,t
229125,48.436,-120.085,2014-07-17,t
229129,48.443,-120.068,2014-07-17,t
229130,48.443,-120.068,2014-07-17,t
229131,48.443,-120.068,2014-07-17,t
229132,48.443,-120.055,2014-07-17,t
229133,48.443,-120.055,2014-07-17,t
229134,48.443,-120.055,2014-07-17,t
229153,48.456,-120.036,2014-07-17,t
229154,48.456,-120.036,2014-07-17,t
229155,48.456,-120.036,2014-07-17,t
229171,48.475,-120.032,2014-07-17,t
229172,48.475,-120.032,2014-07-17,t
229173,48.475,-120.032,2014-07-17,t
229177,48.478,-120.097,2014-07-17,t
229178,48.478,-120.097,2014-07-17,t
229179,48.479,-120.092,2014-07-17,t
229180,48.479,-120.092,2014-07-17,t
229184,48.483,-120.083,2014-07-17,t
229185,48.483,-120.083,2014-07-17,t
229186,48.483,-120.083,2014-07-17,t
229672,49.424,-119.788,2014-07-17,f
229673,49.424,-119.788,2014-07-17,f
229674,49.424,-119.788,2014-07-17,f
229675,49.426,-119.802,2014-07-17,f
229676,49.426,-119.802,2014-07-17,f
229677,49.426,-119.802,2014-07-17,f
